,event,MJD,V,source,texp,texp_source,Verr
466,SN1999em,51498.28,13.869000000000002,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.0
467,SN1999em,51498.28,13.87,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
468,SN1999em,51498.3,13.895999999999999,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
469,SN1999em,51498.3,13.895999999999999,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
470,SN1999em,51498.39,13.732999999999999,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
471,SN1999em,51498.44,13.85,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
472,SN1999em,51499.3,13.934000000000001,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
473,SN1999em,51499.3,13.934000000000001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
474,SN1999em,51499.31,13.89,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
475,SN1999em,51499.31,13.894,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.015
476,SN1999em,51500.2,13.907,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
477,SN1999em,51500.2,13.907,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
478,SN1999em,51501.2,13.888,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
479,SN1999em,51501.2,13.888,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
480,SN1999em,51501.21,13.880999999999998,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
481,SN1999em,51501.35,13.775,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
482,SN1999em,51501.44,13.86,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
483,SN1999em,51502.2,13.868,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
484,SN1999em,51502.2,13.868,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
485,SN1999em,51504.2,13.89,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
486,SN1999em,51504.2,13.89,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
487,SN1999em,51504.24,13.924000000000001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
488,SN1999em,51505.22,13.927999999999999,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
489,SN1999em,51506.3,13.944,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
490,SN1999em,51506.3,13.944,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
491,SN1999em,51507.3,13.943,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
492,SN1999em,51508.3,13.956,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
493,SN1999em,51508.3,13.956,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
494,SN1999em,51508.4,13.823,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
495,SN1999em,51508.44,13.91,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
496,SN1999em,51509.4,13.962,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
497,SN1999em,51509.4,13.962,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
498,SN1999em,51510.25,13.947000000000001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
499,SN1999em,51510.4,13.808,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
500,SN1999em,51510.44,13.94,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
501,SN1999em,51511.35,13.968,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.015
502,SN1999em,51511.35,13.97,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
503,SN1999em,51511.4,13.963,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.009000000000000001
504,SN1999em,51511.4,13.963,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.009000000000000001
505,SN1999em,51513.22,13.957,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
506,SN1999em,51514.37,13.835,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
507,SN1999em,51514.44,13.93,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
508,SN1999em,51516.21,13.968,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
509,SN1999em,51516.39,13.864,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
510,SN1999em,51516.44,13.9,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
511,SN1999em,51517.3,13.98,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
512,SN1999em,51518.35,13.843,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
513,SN1999em,51518.44,13.93,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
514,SN1999em,51519.22,13.964,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
515,SN1999em,51520.06,13.92,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
516,SN1999em,51520.33,13.834000000000001,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
517,SN1999em,51520.34,13.93,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
518,SN1999em,51522.09,13.959000000000001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
519,SN1999em,51522.2,14.005,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
520,SN1999em,51522.2,14.005,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
521,SN1999em,51522.2,14.015999999999998,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.0
522,SN1999em,51522.2,14.02,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
523,SN1999em,51523.04,13.95,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
524,SN1999em,51523.31,13.837,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
525,SN1999em,51523.34,13.91,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
526,SN1999em,51525.01,13.98,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
527,SN1999em,51526.3,13.843,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
528,SN1999em,51526.34,13.93,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
529,SN1999em,51527.07,13.99,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
530,SN1999em,51527.13,13.975999999999999,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.024
531,SN1999em,51527.28,13.854000000000001,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
532,SN1999em,51527.34,13.93,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
533,SN1999em,51528.09,13.984000000000002,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
534,SN1999em,51530.23,14.02,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
535,SN1999em,51530.27,13.874,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
536,SN1999em,51530.34,13.94,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
537,SN1999em,51531.26,14.01,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
538,SN1999em,51531.26,14.011,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.015
539,SN1999em,51531.3,14.001,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.009000000000000001
540,SN1999em,51531.3,14.001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.009000000000000001
541,SN1999em,51536.35,13.882,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
542,SN1999em,51538.09,14.04,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
543,SN1999em,51538.1,14.007,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.021
544,SN1999em,51538.1,14.038,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
545,SN1999em,51538.1,14.038,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
546,SN1999em,51540.0,14.05,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
547,SN1999em,51540.0,14.062000000000001,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
548,SN1999em,51540.0,14.062000000000001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
549,SN1999em,51541.21,14.05,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
550,SN1999em,51541.32,13.904000000000002,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
551,SN1999em,51541.34,13.99,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
552,SN1999em,51546.0,14.074000000000002,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
553,SN1999em,51546.0,14.074000000000002,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
554,SN1999em,51546.11,14.046,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
555,SN1999em,51546.25,13.918,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.015
556,SN1999em,51546.34,14.02,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
557,SN1999em,51547.1,14.045,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
558,SN1999em,51548.01,14.05,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
559,SN1999em,51550.0,14.065999999999999,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
560,SN1999em,51550.0,14.065999999999999,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
561,SN1999em,51551.1,14.083,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
562,SN1999em,51551.1,14.083,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
563,SN1999em,51551.16,14.049000000000001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
564,SN1999em,51551.23,13.942,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
565,SN1999em,51551.24,14.03,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
566,SN1999em,51556.1,14.093,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
567,SN1999em,51556.1,14.093,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
568,SN1999em,51556.23,13.957,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
569,SN1999em,51556.24,14.04,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
570,SN1999em,51558.05,14.105,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
571,SN1999em,51558.24,14.07,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
572,SN1999em,51565.07,14.151,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
573,SN1999em,51570.22,14.073,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
574,SN1999em,51570.24,14.17,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
575,SN1999em,51572.04,14.238,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
576,SN1999em,51574.94,14.35,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
577,SN1999em,51576.18,14.198,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
578,SN1999em,51576.24,14.27,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
579,SN1999em,51578.05,14.345999999999998,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
580,SN1999em,51578.1,14.399000000000001,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.012
581,SN1999em,51578.1,14.399000000000001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.012
582,SN1999em,51578.13,14.409,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.015
583,SN1999em,51578.13,14.41,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
584,SN1999em,51581.15,14.308,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
585,SN1999em,51581.24,14.38,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
586,SN1999em,51583.82,14.66,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
587,SN1999em,51590.03,14.76,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
588,SN1999em,51592.03,14.849,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
589,SN1999em,51599.02,15.475,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
590,SN1999em,51604.16,16.042,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.040999999999999995
591,SN1999em,51606.04,16.323,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.018000000000000002
592,SN1999em,51607.1,16.412,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
593,SN1999em,51607.1,16.412,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
594,SN1999em,51607.14,16.467,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.015
595,SN1999em,51607.14,16.47,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
596,SN1999em,51607.15,16.253,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.024
597,SN1999em,51607.24,16.25,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
598,SN1999em,51613.03,16.512,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
599,SN1999em,51614.14,16.361,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.035
600,SN1999em,51614.14,16.37,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
601,SN1999em,51616.0,16.46,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
602,SN1999em,51619.14,16.42,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
603,SN1999em,51619.14,16.469,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.034
604,SN1999em,51620.02,16.557000000000002,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
605,SN1999em,51624.14,16.36,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
606,SN1999em,51624.14,16.492,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.065
607,SN1999em,51627.0,16.635,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
608,SN1999em,51629.14,16.54,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.048
609,SN1999em,51629.24,16.49,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
610,SN1999em,51633.99,16.692,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
611,SN1999em,51634.15,16.538,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.047
612,SN1999em,51635.54,16.658,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.015
613,SN1999em,51635.54,16.66,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
614,SN1999em,51636.0,16.69,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
615,SN1999em,51636.0,16.69,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
616,SN1999em,51637.15,16.577,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.047
617,SN1999em,51637.24,16.55,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
618,SN1999em,51641.0,16.754,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
619,SN1999em,51642.02,16.66,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
620,SN1999em,51652.98,16.825,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
621,SN1999em,51654.98,16.83,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.018000000000000002
622,SN1999em,51655.98,16.844,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
623,SN1999em,51665.47,16.968,"2001ApJ...558..615H,SUSPECT",51476.5,Gutierrez+17 col 10 [OBS.],0.015
624,SN1999em,51665.47,16.97,"2001ApJ...558..615H,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
625,SN1999em,51666.0,16.957,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
626,SN1999em,51666.0,16.957,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
627,SN1999em,51668.96,17.037,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.035
628,SN1999em,51669.96,17.028,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.026000000000000002
629,SN2014cx,56898.97,17.3,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,
630,SN2014cx,56901.97,15.5,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.1
631,SN2014cx,56902.998,15.481,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.07400000000000001
632,SN2014cx,56903.031,15.488,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
633,SN2014cx,56903.13200000001,15.279000000000002,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
634,SN2014cx,56903.13400000001,15.257,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
635,SN2014cx,56903.393,15.259,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.05
636,SN2014cx,56903.395,15.26,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.048
637,SN2014cx,56904.595,15.15,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.08199999999999999
638,SN2014cx,56904.626,15.169,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.057
639,SN2014cx,56904.6569,15.163,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.075
640,SN2014cx,56905.2595,15.14,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.071
641,SN2014cx,56905.26,15.146,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
642,SN2014cx,56906.0949,15.069,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.07
643,SN2014cx,56906.095,15.079,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.055
644,SN2014cx,56907.2528,15.055,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.07
645,SN2014cx,56907.253,15.065,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.055999999999999994
646,SN2014cx,56907.691,14.857,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
647,SN2014cx,56907.693,14.839,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.085
648,SN2014cx,56907.773,14.875,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.085
649,SN2014cx,56907.77400000001,14.845999999999998,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
650,SN2014cx,56909.0948,15.019,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.068
651,SN2014cx,56909.095,15.02,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.053
652,SN2014cx,56912.686,14.869000000000002,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
653,SN2014cx,56912.68700000001,14.876,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
654,SN2014cx,56912.913,15.025,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.052000000000000005
655,SN2014cx,56912.9135,15.013,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.067
656,SN2014cx,56914.76,14.928,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
657,SN2014cx,56914.761,14.917,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08800000000000001
658,SN2014cx,56916.278,15.061,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.049
659,SN2014cx,56916.2782,15.044,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.065
660,SN2014cx,56916.683,14.838,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.075
661,SN2014cx,56916.684,14.816,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
662,SN2014cx,56918.68900000001,14.904000000000002,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
663,SN2014cx,56918.691,14.905,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.09699999999999999
664,SN2014cx,56920.546,14.901,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
665,SN2014cx,56920.548,14.905,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
666,SN2014cx,56920.7779,15.009,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.065
667,SN2014cx,56920.778,15.015,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.05
668,SN2014cx,56923.542,14.841,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.077
669,SN2014cx,56923.544,14.834,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
670,SN2014cx,56924.712,14.99,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.055
671,SN2014cx,56924.7125,14.987,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.069
672,SN2014cx,56927.55,14.931,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08800000000000001
673,SN2014cx,56927.551,14.887,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08800000000000001
674,SN2014cx,56928.603,15.022,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
675,SN2014cx,56928.6033,15.004,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.0
676,SN2014cx,56929.39900000001,14.899,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
677,SN2014cx,56929.4,14.915,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.092
678,SN2014cx,56932.523,14.919,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.071
679,SN2014cx,56932.52400000001,14.933,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
